310,200
311,200
318,201
319,201
320,201
318,202
319,202
320,202
318,203
319,203
320,203
315,201
316,201
317,201
315,202
316,202
317,202
315,203
316,203
317,203
321,198
322,198
323,198
321,199
322,199
323,199
321,200
322,200
323,200
321,201
322,201
323,201
321,202
322,202
323,202
321,203
322,203
323,203
312,201
313,201
314,201
312,202
313,202
314,202
312,203
313,203
314,203
309,201
310,201
311,201
309,202
310,202
311,202
309,203
310,203
311,203
315,195
316,195
317,195
315,196
316,196
317,196
315,197
316,197
317,197
318,195
319,195
320,195
318,196
319,196
320,196
318,197
319,197
320,197
321,195
322,195
323,195
321,196
322,196
323,196
321,197
322,197
323,197
312,195
313,195
314,195
312,196
313,196
314,196
312,197
313,197
314,197
315,204
316,204
317,204
315,205
316,205
317,205
315,206
316,206
317,206
318,204
319,204
320,204
318,205
319,205
320,205
318,206
319,206
320,206
309,195
310,195
311,195
309,196
310,196
311,196
309,197
310,197
311,197
312,204
313,204
314,204
312,205
313,205
314,205
312,206
313,206
314,206
321,204
322,204
323,204
321,205
322,205
323,205
321,206
322,206
323,206
324,204
325,204
326,204
324,205
325,205
326,205
324,206
325,206
326,206
309,204
310,204
311,204
309,205
310,205
311,205
309,206
310,206
311,206
324,201
325,201
326,201
324,202
325,202
326,202
324,203
325,203
326,203
324,198
325,198
326,198
324,199
325,199
326,199
324,200
325,200
326,200
324,195
325,195
326,195
324,196
325,196
326,196
324,197
325,197
326,197
312,192
313,192
314,192
312,193
313,193
314,193
312,194
313,194
314,194
315,192
316,192
317,192
315,193
316,193
317,193
315,194
316,194
317,194
318,192
319,192
320,192
318,193
319,193
320,193
318,194
319,194
320,194
321,192
322,192
323,192
321,193
322,193
323,193
321,194
322,194
323,194
309,192
310,192
311,192
309,193
310,193
311,193
309,194
310,194
311,194
324,192
325,192
326,192
324,193
325,193
326,193
324,194
325,194
326,194
315,207
316,207
317,207
315,208
316,208
317,208
315,209
316,209
317,209
312,207
313,207
314,207
312,208
313,208
314,208
312,209
313,209
314,209
309,207
310,207
311,207
309,208
310,208
311,208
309,209
310,209
311,209
318,207
319,207
320,207
318,208
319,208
320,208
318,209
319,209
320,209
321,207
322,207
323,207
321,208
322,208
323,208
321,209
322,209
323,209
324,207
325,207
326,207
324,208
325,208
326,208
324,209
325,209
326,209
327,207
328,207
329,207
327,208
328,208
329,208
327,209
328,209
329,209
327,204
328,204
329,204
327,205
328,205
329,205
327,206
328,206
329,206
327,192
328,192
329,192
327,193
328,193
329,193
327,194
328,194
329,194
327,201
328,201
329,201
327,202
328,202
329,202
327,203
328,203
329,203
327,195
328,195
329,195
327,196
328,196
329,196
327,197
328,197
329,197
327,198
328,198
329,198
327,199
328,199
329,199
327,200
328,200
329,200
309,189
310,189
311,189
309,190
310,190
311,190
309,191
310,191
311,191
312,189
313,189
314,189
312,190
313,190
314,190
312,191
313,191
314,191
315,189
316,189
317,189
315,190
316,190
317,190
315,191
316,191
317,191
318,189
319,189
320,189
318,190
319,190
320,190
318,191
319,191
320,191
321,189
322,189
323,189
321,190
322,190
323,190
321,191
322,191
323,191
324,189
325,189
326,189
324,190
325,190
326,190
324,191
325,191
326,191
327,189
328,189
329,189
327,190
328,190
329,190
327,191
328,191
329,191
